MatchId;Scorer;Minute;isPenalty;isOwnGoal;isHostTeamGoal
25;Adrián Dalmau;43;False;False;False
26;Petr Schwarz;32;False;False;True
26;Jan Grzesik;47;False;False;False
26;Jan Grzesik;62;False;False;False
27;Igor Orlikowski;53;False;False;True
28;Virgil Ghiță;37;False;False;False
28;Mick van Buren;59;False;False;False
29;Tomáš Bobček;48;False;False;True
29;Václav Sejk;76;False;False;False
30;Taras Romanczuk;4;False;False;False
30;Kristoffer Hansen;50;False;False;False
31;Michael Ameyaw;31;False;False;True
31;Michał Chrapek;49;False;False;True
31;Adam Zreľák;19;False;False;False
31;Adam Zreľák;68;False;False;False
32;Alexander Gorgon;84;False;False;True
33;Artur Crăciun;17;True;False;True
33;Jakov Blagaić;41;False;False;True
33;Ryōya Morishita;14;False;False;False
33;Blaž Kramer;22;False;False;False
34;Leândro;58;False;False;True
34;Luka Zahovič;73;False;False;False
34;Norbert Wojtuszek;81;False;False;False
39;Lamine Diaby-Fadiga;12;False;False;True
39;Jarosław Kubicki;26;False;False;True
39;Benjamin Källman;3;False;False;False
39;Benjamin Källman;53;False;False;False
39;Jakub Jugas;30;False;False;False
39;Mateusz Bochnak;90;False;False;False
40;Blaž Kramer;38;True;False;True
40;Bartosz Kapustka;45;False;False;True
40;Marc Gual;70;True;False;True
40;Wojciech Urbański;90;False;False;True
40;Capita;61;False;False;False
41;Wahan Biczachczjan;21;False;False;True
41;Kacper Łukasiak;72;False;False;True
42;Konrad Stępień;2;False;False;True
42;Michális Kossídis;33;False;False;True
42;Roman Jakuba;78;False;False;True
42;Roman Jakuba;87;False;False;True
42;Camilo Mena;89;False;False;False
43;Ilja Szkurin;79;False;False;True
43;Ravve Assayag;84;False;False;True
44;Petr Schwarz;90;False;False;True
44;Adrián Dalmau;87;False;False;False
45;Afonso Sousa;19;False;False;False
46;Filip Rózga;26;False;False;True
46;Ajdin Hasić;73;False;False;True
46;Manu Sánchez;78;False;True;True
46;Damian Rasak;20;False;False;False
46;Taofeek Ismaheel;33;False;False;False
47;Adrian Błąd;2;False;False;True
47;Mateusz Kowalczyk;73;False;False;True
47;Oskar Repka;90;False;False;True
47;Afimico Pululu;18;False;False;False
48;Pedro Nuno;49;True;False;True
48;Dawid Błanik;90;False;False;True
48;Maciej Domański;86;False;False;False
49;Afonso Sousa;54;False;False;True
49;Ali Gholizadeh;77;False;False;True
50;Rifet Kapić;59;False;False;True
50;Patryk Makuch;87;False;False;False
50;Jonatan Braut Brunes;90;False;False;False
52;Damian Kądzior;45;False;False;True
53;Tommaso Guercio;66;False;False;True
53;Bartosz Kapustka;53;False;False;False
54;Fran Álvarez;18;False;False;True
54;Imad Rondić;42;True;False;True
54;Mateusz Żyro;75;False;False;True
54;Leonardo Rocha;45;False;False;False
54;Zié Ouattara;77;False;False;False
55;Paweł Olkowski;53;False;False;True
55;Filipe Nascimento;82;False;False;True
55;Anton Carenko;24;False;False;False
55;Elias Olsson;28;False;False;False
55;Bohdan Wjunnyk;68;False;False;False
56;Afimico Pululu;2;False;False;True
57;Bartosz Kapustka;30;False;False;True
57;Bartosz Kapustka;69;False;False;True
57;Paweł Wszołek;36;True;False;True
57;Migouel Alfarela;48;False;False;True
57;Jean-Pierre Nsame;90;False;False;True
57;Sebastian Rudol;9;False;False;False
57;Mbaye N'Diaye;89;False;False;False
58;Fredrik Ulvestad;9;False;False;True
58;Kamil Grosicki;21;False;False;True
58;Efthýmis Kouloúris;41;False;False;True
58;Efthýmis Kouloúris;89;False;False;True
58;Alexander Gorgon;66;False;False;True
58;Aleks Petkow;32;False;False;False
58;Sebastian Musiolik;37;False;False;False
58;Simeon Petrow;81;False;False;False
60;Leonardo Rocha;5;False;False;True
60;Zié Ouattara;59;False;False;True
60;Davíð Kristján Ólafsson;62;False;False;False
61;Michael Ameyaw;90;False;False;False
62;Dino Hotić;32;False;False;False
62;Mikael Ishak;37;False;False;False
63;Hubert Adamczyk;87;False;False;True
64;Mikkel Maigaard;20;False;False;True
64;Virgil Ghiță;90;False;False;True
64;Léo Borges;72;False;False;False
65;Oskar Repka;38;False;False;True
65;Marcin Wasielewski;42;False;False;True
65;Imad Rondić;13;False;False;False
65;Jakub Łukowski;90;False;False;False
66;Pau Resta;8;False;False;True
66;Adrián Dalmau;34;False;False;True
67;Afonso Sousa;25;False;False;True
67;Dino Hotić;41;False;False;True
67;Filip Szymczak;81;True;False;True
67;Jetmir Haliti;87;False;True;True
67;Filip Jagiełło;90;False;False;True
68;Camilo Mena;58;True;False;True
69;Jean Carlos Silva;41;False;False;False
70;Christopher Simon;49;False;False;True
71;Michał Chrapek;72;True;False;True
71;Piotr Mroziński;66;False;False;False
72;Sebastian Musiolik;16;False;False;True
72;Sebastian Musiolik;44;False;False;True
72;Łukasz Wolsztyński;69;False;False;False
73;Lukas Podolski;4;False;False;True
73;Lukas Podolski;64;False;False;True
73;Josema;48;False;False;True
74;Tomás Silva;13;False;False;True
74;Jesús Imaz;72;False;False;True
74;Mateusz Skrzypczak;76;True;False;True
74;Bohdan Wjunnyk;16;False;False;False
74;Maksym Chłań;59;False;False;False
75;Filip Szymczak;68;False;False;True
76;Alexander Gorgon;67;False;False;True
77;Michális Kossídis;6;False;False;True
77;Virgil Ghiță;15;False;False;False
77;Otar Kakabadze;67;False;False;False
78;Leonardo Rocha;7;False;False;True
78;Leonardo Rocha;46;False;False;True
78;Leonardo Rocha;79;False;False;True
78;João Peglow;12;False;False;True
79;Władysław Koczerhin;10;False;False;True
79;Jonatan Braut Brunes;53;False;False;True
79;Gustav Berggren;81;False;False;True
79;Gustav Berggren;89;False;False;True
79;Erick Otieno;86;False;False;True
79;Marek Mróz;33;False;False;False
80;Serhij Krykun;50;False;False;True
81;Imad Rondić;12;False;False;True
82;Benjamin Källman;86;True;False;True
82;Matthew Guillaumier;30;False;False;False
83;Arkadiusz Jędrych;33;False;False;True
83;Sebastian Bergier;90;False;False;True
83;Mateusz Marzec;90;False;False;True
83;Alexander Gorgon;90;False;False;False
84;Pedro Nuno;27;False;False;True
84;Pedro Nuno;57;True;False;True
84;Patrik Wålemark;14;False;False;False
84;Patrik Wålemark;61;False;False;False
84;Patrik Wålemark;63;False;False;False
85;Rifet Kapić;44;True;False;True
85;Imad Rondić;74;True;False;False
86;Radovan Pankov;35;False;False;True
86;Kamil Lukoszek;10;True;False;False
87;Christopher Simon;83;False;False;True
87;Marek Bartoš;90;False;False;True
87;Jakub Świerczok;44;False;False;False
88;Kristoffer Hansen;32;False;False;False
89;Jean Carlos Silva;32;False;False;True
89;Ivi López;38;False;False;True
90;Tomasz Pieńko;90;False;False;True
91;Tomasz Pieńko;32;False;False;False
92;Jesús Imaz;35;False;False;True
92;Marc Gual;67;False;False;False
93;Mikael Ishak;24;False;False;True
93;Samuel Mráz;25;False;False;False
93;Samuel Mráz;54;False;False;False
94;Efthýmis Kouloúris;90;False;False;True
95;Mateusz Kowalczyk;31;False;False;False
95;Sebastian Bergier;41;False;False;False
95;Oskar Repka;57;False;False;False
95;Arkadiusz Jędrych;73;True;False;False
95;Bartosz Nowak;77;True;False;False
95;Jakub Antczak;86;False;False;False
96;Ivi López;33;False;False;False
96;Władysław Koczerhin;90;False;False;False
97;Piotr Wlazło;58;False;False;True
97;Łukasz Wolsztyński;90;False;False;True
97;Dominik Piła;38;False;False;False
98;Simeon Petrow;2;False;False;True
98;Tommaso Guercio;8;False;False;True
98;Benjamin Källman;21;True;False;False
98;Jakub Jugas;47;False;False;False
98;Mick van Buren;68;False;False;False
98;Ajdin Hasić;76;True;False;False
99;Shuma Nagamatsu;80;False;False;False
100;Mikael Ishak;53;False;False;False
100;Patrik Wålemark;57;False;False;False
102;Luka Zahovič;32;False;False;True
102;Damian Rasak;61;False;False;True
102;Patrik Hellebrand;90;False;False;True
102;Piotr Wlazło;39;False;False;False
103;Jorge Félix;16;True;False;False
103;Maciej Rosołek;49;False;False;False
104;Ryōya Morishita;58;False;False;False
104;Kacper Chodyna;63;False;False;False
105;Piotr Ceglarz;1;False;False;True
105;Sebastian Rudol;14;False;False;True
105;Kacper Wełniak;86;False;False;True
105;Samuel Mráz;22;False;True;False
105;Imad Rondić;25;False;False;False
105;Imad Rondić;42;False;False;False
105;Fran Álvarez;56;False;False;False
106;Leonardo Rocha;51;True;False;True
106;Jan Grzesik;66;False;False;True
107;Matej Rodin;90;False;False;True
108;Aleks Ławniczak;75;False;False;True
108;Jesús Imaz;20;False;False;False
108;Jesús Imaz;58;False;False;False
108;Kristoffer Hansen;24;False;False;False
109;Kacper Rosa;6;False;True;True
109;Davíð Kristján Ólafsson;44;False;False;True
109;Davíð Kristján Ólafsson;72;False;False;True
109;Benjamin Källman;77;False;False;True
109;Benjamin Källman;79;False;False;True
109;Mateusz Bochnak;86;False;False;True
109;Paweł Stolarski;2;False;False;False
109;Mathieu Scalet;8;False;False;False
110;Nené;10;False;False;True
110;Jesús Imaz;51;False;False;True
110;Darko Čurlinov;67;False;False;True
110;Adrián Dalmau;49;False;False;False
111;Joel Pereira;17;False;False;True
111;Mikael Ishak;72;False;False;True
111;Zié Ouattara;49;False;False;False
112;Steve Kapuadi;28;False;False;True
112;Kacper Chodyna;45;False;False;True
112;Arkadiusz Jędrych;60;False;True;True
112;Rafał Augustyniak;65;False;False;True
112;Adam Zreľák;25;False;False;False
113;Jorge Félix;43;False;False;True
113;Jorge Félix;66;False;False;True
113;Maciej Rosołek;81;False;False;True
113;Camilo Mena;4;True;False;False
113;Bohdan Wjunnyk;46;False;False;False
113;Louis D'Arrigo;63;False;False;False
114;Efthýmis Kouloúris;36;False;False;True
114;Linus Wahlqvist;83;False;False;True
114;Michális Kossídis;71;False;False;False
115;Piotr Wlazło;33;True;False;True
115;Marvin Senger;57;False;False;True
115;Mateusz Wdowiak;51;False;False;False
115;Mateusz Wdowiak;84;False;False;False
117;Damian Rasak;38;False;False;False
117;Luka Zahovič;58;True;False;False
118;Lukas Klemenz;15;False;False;True
118;Pedro Nuno;37;True;False;False
118;Dawid Błanik;88;False;False;False
119;Jesús Imaz;65;False;False;False
119;Darko Čurlinov;69;False;False;False
120;Bujar Pllana;77;False;False;True
120;Benjamin Källman;4;True;False;False
120;Benjamin Källman;44;False;False;False
121;Bartosz Kapustka;36;False;False;True
121;Paweł Wszołek;86;False;False;True
121;Sebastian Kerk;41;False;False;False
122;Michał Król;8;False;False;True
122;Michał Król;38;False;False;True
122;Samuel Mráz;28;False;False;True
122;Mbaye N'Diaye;75;False;False;True
122;Kamil Grosicki;37;False;False;False
122;Wahan Biczachczjan;63;False;False;False
123;Dawid Szymonowicz;33;False;False;True
123;Michális Kossídis;44;False;False;True
124;Igor Drapiński;45;False;True;True
124;Jakub Czerwiński;61;False;False;False
125;Jonatan Braut Brunes;90;True;False;True
126;Mateusz Grzybek;1;False;False;True
126;Mateusz Wdowiak;55;False;False;True
126;Marcel Reguła;84;False;False;True
127;Mikkel Maigaard;45;False;False;True
127;Mikkel Maigaard;70;False;False;True
127;Benjamin Källman;90;False;False;True
127;Mateusz Mak;15;False;False;False
127;Mateusz Mak;39;False;False;False
127;Adrian Błąd;62;False;False;False
127;Sebastian Milewski;90;False;False;False
128;Jesús Imaz;68;False;False;True
128;Afimico Pululu;90;True;False;True
128;Ivi López;4;True;False;False
128;Zoran Arsenić;87;False;False;False
130;Ali Gholizadeh;5;False;False;True
130;Antoni Kozubal;39;False;False;True
130;Afonso Sousa;50;False;False;True
130;Afonso Sousa;69;False;False;True
130;Mikael Ishak;59;False;False;True
130;Marc Gual;29;False;False;False
130;Rafał Augustyniak;45;True;False;False
131;Miłosz Szczepański;36;False;False;True
131;Fabian Piasecki;70;False;False;True
131;Samuel Mráz;8;False;False;False
131;Samuel Mráz;38;False;False;False
131;Samuel Mráz;75;False;False;False
132;Paulo Henrique;37;False;False;False
133;Ilja Szkurin;67;False;False;True
133;Ilja Szkurin;74;False;False;True
134;Aleksander Buksa;34;False;False;False
135;Jakub Sypek;7;False;False;True
135;Jakub Sypek;71;False;False;True
136;Yōsuke Furukawa;89;False;False;True
137;Lamine Diaby-Fadiga;39;False;False;True
137;Jesús Imaz;70;False;False;True
137;Arnau Ortiz;34;False;False;False
137;Jakub Jezierski;88;False;False;False
138;Mikael Ishak;3;False;False;True
138;Ali Gholizadeh;57;False;False;True
139;Efthýmis Kouloúris;19;False;False;False
139;Efthýmis Kouloúris;40;False;False;False
139;Efthýmis Kouloúris;83;True;False;False
140;Bartosz Kapustka;17;True;False;True
140;Marc Gual;26;False;False;True
140;Wojciech Urbański;39;False;False;True
140;Benjamin Källman;34;False;False;False
140;Mikkel Maigaard;79;False;False;False
141;Dawid Abramowicz;19;False;False;True
141;Michális Kossídis;45;True;False;True
142;Robert Dadok;74;False;True;True
142;Piotr Wlazło;32;True;False;False
142;Ilja Szkurin;45;False;False;False
143;Władysław Koczerhin;23;False;False;True
143;Adrián Dalmau;89;False;False;False
144;Marek Mróz;58;False;False;True
144;Piotr Ceglarz;44;True;False;False
144;Samuel Mráz;78;False;False;False
145;Fabian Bzdyl;10;False;False;True
145;Jarosław Jach;90;False;False;False
146;Arkadiusz Jędrych;14;False;False;True
146;Sebastian Bergier;43;False;False;True
147;Adrián Dalmau;83;False;False;True
147;Mariusz Fornalczyk;87;False;False;True
147;Kamil Lukoszek;49;False;False;False
147;Kamil Lukoszek;59;False;False;False
147;Lukáš Ambros;78;False;False;False
147;Taofeek Ismaheel;82;False;False;False
148;Paweł Stolarski;21;False;False;True
150;Efthýmis Kouloúris;14;False;False;True
150;Jesús Imaz;54;False;False;False
151;Piotr Wlazło;28;True;False;True
151;Łukasz Wolsztyński;90;False;False;True
151;Ryōya Morishita;12;False;False;False
151;Rafał Augustyniak;63;True;False;False
152;Mateusz Cholewiak;66;False;False;False
153;Jakub Sypek;3;False;False;True
153;Imad Rondić;56;False;False;True
153;Jean Carlos Silva;5;False;False;False
153;Ivi López;39;False;False;False
153;Jonatan Braut Brunes;90;False;False;False
154;Luka Zahovič;4;False;False;True
154;Kamil Lukoszek;14;False;False;True
154;Afonso Sousa;13;False;False;False
156;Bohdan Wjunnyk;41;False;False;True
158;Mateusz Cholewiak;38;False;False;True
158;Nené;64;False;False;False
159;Leonardo Rocha;49;False;False;True
159;Sebastian Bergier;20;False;False;False
160;Władysław Koczerhin;10;False;False;True
160;Jean Carlos Silva;90;False;False;True
160;Kaan Caliskaner;32;False;False;False
160;Samuel Mráz;73;False;False;False
161;Kamil Cybulski;22;False;False;True
161;Imad Rondić;85;False;False;True
161;Piotr Wlazło;40;True;False;False
162;Sergio Barcia;17;False;False;False
162;Bartosz Kapustka;26;True;False;False
162;Ryōya Morishita;31;False;False;False
164;Marcin Wasielewski;62;False;False;True
165;Luka Zahovič;38;False;False;True
165;Konrad Stępień;87;False;False;False
166;Miki Villar;5;False;False;True
166;Afimico Pululu;7;False;False;True
166;Afimico Pululu;33;False;False;True
166;Jesús Imaz;10;False;False;True
166;Jesús Imaz;45;False;False;True
167;Afonso Sousa;5;False;False;True
167;Afonso Sousa;50;False;False;True
167;Mikael Ishak;45;False;False;True
167;Mikael Ishak;80;False;False;True
167;Samuel Kozlovský;52;False;False;False
168;Steve Kapuadi;40;False;False;True
168;Adrián Dalmau;22;False;False;False
169;Bartosz Wolski;78;False;False;True
169;Camilo Mena;86;True;False;False
170;Kamil Grosicki;73;False;False;True
171;Jakub Świerczok;44;False;False;True
171;Jorge Félix;14;False;False;False
171;Jehor Macenko;25;False;True;False
171;Andréas Katsantónis;85;False;False;False
172;Pedro Nuno;78;True;False;True
173;Tomáš Bobček;44;False;False;True
174;Jorge Félix;40;False;False;True
175;Fredrik Ulvestad;8;False;False;True
175;Kamil Grosicki;48;False;False;True
175;Kamil Grosicki;61;False;False;True
176;Michális Kossídis;45;False;False;True
176;Dawid Kurminowski;47;False;False;False
176;Dawid Kurminowski;56;False;False;False
177;Michał Kaput;90;False;False;True
177;Petr Schwarz;10;True;False;False
178;Ivi López;54;False;False;True
178;Sebastian Bergier;19;False;False;False
178;Mateusz Kowalczyk;65;False;False;False
179;Robert Dadok;22;False;False;True
179;Piotr Wlazło;29;True;False;True
179;Afimico Pululu;14;False;False;False
180;Davíð Kristján Ólafsson;15;False;True;True
180;Benjamin Källman;18;True;False;False
181;Patryk Sokołowski;90;False;False;True
181;Virgil Ghiță;32;False;True;False
183;Josema;4;False;False;True
183;Josema;39;False;False;True
183;Lukas Podolski;71;False;False;True
183;Rafael Barbosa;21;True;False;False
183;Jan Grzesik;45;False;False;False
184;Jarosław Kubicki;27;False;False;True
184;Jarosław Kubicki;69;False;False;True
184;Darko Čurlinov;59;False;False;True
185;Strátos Svárnas;45;False;False;False
186;Bartosz Kapustka;15;False;False;True
186;Steve Kapuadi;35;False;False;True
187;Mateusz Matras;89;False;False;True
187;Efthýmis Kouloúris;54;False;False;False
187;Adrian Przyborek;65;False;False;False
188;Piotr Samiec-Talar;4;False;False;True
188;Luís Silva;59;False;True;True
188;Mateusz Żukowski;77;False;False;True
189;Mateusz Wdowiak;79;False;False;True
189;Maksym Chłań;30;False;False;False
189;Maksym Chłań;39;False;False;False
189;Tomáš Bobček;55;False;False;False
190;Fabian Bzdyl;73;False;False;True
190;Mick van Buren;85;False;False;True
190;Darko Čurlinov;34;False;False;False
190;Jesús Imaz;39;False;False;False
191;Adrián Dalmau;45;False;False;True
191;Adrián Dalmau;76;True;False;True
192;Patrik Wålemark;2;False;False;True
192;Patrik Wålemark;18;False;False;True
192;Rasmus Carstensen;79;False;False;True
192;Damian Michalski;12;False;False;False
193;Piotr Mroziński;18;False;False;False
193;Artur Crăciun;61;True;False;False
194;Piotr Ceglarz;15;False;False;True
194;Bradly van Hoeven;21;False;False;True
194;Samuel Mráz;57;False;False;True
194;Sebastian Bergier;8;False;False;False
194;Borja Galán;51;False;False;False
195;Jorge Félix;59;False;False;True
195;Michał Chrapek;71;False;False;True
195;Krystian Getinger;36;False;False;False
195;Piotr Wlazło;53;True;False;False
196;Capita;17;False;False;True
196;Jan Grzesik;42;False;False;True
196;Saad Agouzoul;54;False;False;True
196;Bartosz Kapustka;6;False;False;False
197;Władysław Koczerhin;45;False;False;True
198;Rafał Kurzawa;8;False;False;False
198;Efthýmis Kouloúris;40;True;False;False
198;Efthýmis Kouloúris;53;False;False;False
198;Efthýmis Kouloúris;63;False;False;False
199;Rafał Janicki;58;False;True;False
200;Taras Romanczuk;36;False;False;True
201;Marc Gual;35;False;False;True
201;Rúben Vinagre;49;False;False;True
201;Wojciech Urbański;87;False;False;True
201;Assad Al-Hamlawi;36;False;False;False
202;Mikael Ishak;32;False;False;False
202;Mikael Ishak;68;True;False;False
202;Joel Pereira;85;False;False;False
203;Arkadiusz Najemski;29;False;False;False
204;Renat Dadaşov;90;False;False;True
204;Juljan Shehu;14;False;False;False
205;Jonatan Braut Brunes;2;False;False;True
205;Jonatan Braut Brunes;15;False;False;True
205;Bujar Pllana;75;False;True;True
205;Tomasz Wójtowicz;71;False;False;False
206;Mariusz Fornalczyk;83;False;False;False
207;Maciej Rosołek;8;False;False;False
208;Mikkel Maigaard;12;False;False;True
208;Rafał Wolski;51;False;False;False
208;Renat Dadaşov;90;False;False;False
209;Sebastian Bergier;78;False;False;True
210;Mariusz Fornalczyk;44;False;False;True
210;Martin Remacle;80;False;False;True
210;Artur Crăciun;17;True;False;False
211;Rasmus Carstensen;21;False;False;True
211;Daniel Håkans;22;False;False;True
211;Afonso Sousa;58;False;False;True
211;Robert Dadok;41;False;False;False
212;Rifet Kapić;45;False;False;True
212;Lukas Podolski;48;False;False;False
212;Erik Janža;59;False;False;False
213;Bradly van Hoeven;37;False;False;True
213;Samuel Mráz;65;False;False;True
213;Samuel Mráz;90;False;False;True
213;Marc Gual;11;False;False;False
213;Kacper Chodyna;55;False;False;False
213;Ryōya Morishita;71;False;False;False
214;Jonatan Braut Brunes;24;False;False;False
214;Jonatan Braut Brunes;70;False;False;False
214;Péter Baráth;90;False;False;False
215;Assad Al-Hamlawi;49;False;False;True
215;Efthýmis Kouloúris;58;False;False;False
216;Mateusz Skrzypczak;8;False;False;False
217;Lukas Podolski;25;False;False;True
217;Matúš Kmeť;50;False;False;True
217;Patrik Hellebrand;53;False;False;True
217;Ousmane Sow;64;False;False;True
218;Jesús Imaz;31;False;False;True
218;Radosław Murawski;59;False;True;True
218;Ali Gholizadeh;9;False;False;False
219;Fredrik Ulvestad;45;False;False;True
219;Fredrik Ulvestad;90;False;False;True
219;Otar Kakabadze;45;False;True;True
219;Efthýmis Kouloúris;82;True;False;True
219;Virgil Ghiță;84;False;True;True
219;Benjamin Källman;5;True;False;False
219;Benjamin Källman;12;False;False;False
220;Artur Crăciun;16;True;False;True
220;Artur Crăciun;61;True;False;True
220;Miłosz Szczepański;54;False;False;False
221;Marco Burch;36;False;False;True
221;Capita;72;False;False;True
221;Tomáš Bobček;20;False;False;False
222;Strátos Svárnas;10;False;False;True
222;Jonatan Braut Brunes;32;False;False;True
222;Adriano Amorim;47;False;False;True
222;Marc Gual;50;False;False;False
222;Luquinhas;85;False;False;False
223;Piotr Wlazło;13;True;False;True
223;Aleksander Paluszek;9;False;False;False
223;Assad Al-Hamlawi;72;False;False;False
223;Petr Schwarz;77;False;False;False
223;Burak İnce;90;False;False;False
224;Jakub Sypek;60;False;False;True
225;Kajetan Szmyt;12;False;False;True
225;Miłosz Trojak;90;False;False;False
226;Otar Kakabadze;44;False;False;True
226;Benjamin Källman;45;False;False;True
226;Martin Minczew;50;False;False;True
226;Michális Kossídis;16;False;False;False
227;Borja Galán;38;False;False;True
227;Filip Szymczak;90;False;False;True
227;Luka Zahovič;51;False;False;False
228;Pau Resta;3;False;False;True
228;Marco Burch;10;False;False;False
228;Capita;75;False;False;False
228;Capita;90;False;False;False
229;Bohdan Wjunnyk;65;False;False;True
231;Jakub Mądrzyk;28;False;True;True
231;Bright Ede;49;False;False;True
231;Jakub Łabojko;60;False;False;True
231;Samuel Mráz;82;False;False;True
231;Krzysztof Wołkowicz;90;False;False;False
232;Fran Álvarez;7;False;False;False
232;Juljan Shehu;22;False;False;False
233;Assad Al-Hamlawi;11;False;False;True
233;Assad Al-Hamlawi;64;False;False;True
233;Petr Schwarz;90;True;False;True
233;Mikael Ishak;41;True;False;False
234;Jonatan Braut Brunes;77;False;False;False
234;Patryk Makuch;90;False;False;False
235;Taofeek Ismaheel;8;False;False;True
235;Luquinhas;58;False;False;False
235;Luquinhas;67;False;False;False
236;Norbert Wojtuszek;22;False;False;True
236;Thierry Gale;62;False;False;False
237;Ali Gholizadeh;30;False;False;True
237;Mikael Ishak;83;False;False;True
238;Efthýmis Kouloúris;45;True;False;True
238;Efthýmis Kouloúris;49;False;False;True
238;Efthýmis Kouloúris;87;False;False;True
238;Fredrik Ulvestad;82;False;False;True
239;Gierman Barkowskij;90;False;False;True
239;Ivi López;28;False;False;False
240;Igor Orlikowski;30;False;False;False
241;Łukasz Wolsztyński;11;False;False;True
241;Benjamin Källman;59;False;False;False
242;Arnau Ortiz;20;False;False;True
242;Mbaye N'Diaye;76;False;False;False
243;Juljan Shehu;39;False;False;True
243;Fran Álvarez;45;False;False;True
244;Aleks Petkow;45;False;True;True
244;Benjamin Källman;79;False;False;True
244;Mateusz Żukowski;28;False;False;False
244;Jehor Macenko;49;False;False;False
244;José Pozo;58;False;False;False
244;Burak İnce;90;False;False;False
245;Sebastian Bergier;59;False;False;True
245;Sebastian Bergier;80;False;False;True
245;Michal Sipľak;90;False;True;True
245;Gierman Barkowskij;10;False;False;False
246;Kóstas Sotiríou;69;False;False;True
246;Adrián Dalmau;80;False;False;True
246;Juljan Shehu;73;False;False;False
247;Tomáš Bobček;72;False;False;True
247;Tomáš Bobček;90;False;False;True
247;Tomasz Neugebauer;90;False;False;True
247;Fryderyk Gerbowski;34;False;False;False
247;Ivan Cavaleiro;42;False;False;False
248;Darko Čurlinov;41;False;False;False
249;Michał Król;69;False;False;True
249;Patrik Wålemark;15;False;False;False
249;Mikael Ishak;37;False;False;False
250;Tihomir Kostadinov;26;False;False;True
250;Michał Chrapek;51;False;False;True
250;Efthýmis Kouloúris;90;False;False;False
251;Ivi López;53;False;False;True
251;Leonardo Rocha;63;False;False;True
251;Rafał Wolski;52;False;False;False
252;Aleks Ławniczak;51;False;False;True
252;Tomasz Pieńko;73;True;False;True
252;Yōsuke Furukawa;14;False;False;False
253;Jesús Imaz;15;False;False;True
253;Kajetan Szmyt;29;False;False;False
253;Tomasz Pieńko;88;True;False;False
253;Tomasz Pieńko;90;False;False;False
254;Mikael Ishak;38;False;False;True
254;Afonso Sousa;76;False;False;True
254;Otar Kakabadze;70;False;False;False
255;Luquinhas;45;False;False;True
255;Jan Ziółkowski;90;False;False;True
255;Rifet Kapić;30;False;False;False
256;Tomasz Mokwa;90;False;False;True
256;Pau Resta;45;False;False;False
257;Linus Wahlqvist;37;False;False;True
258;Antoni Klimek;85;False;False;True
258;Roman Jakuba;90;False;False;True
258;Kamil Pestka;69;False;False;False
258;Michał Kaput;86;False;False;False
260;Aleks Petkow;19;False;True;False
260;Oskar Repka;43;False;False;False
261;Arkadiusz Najemski;70;False;True;True
261;Bartosz Wolski;43;True;False;False
261;Piotr Ceglarz;72;False;False;False
262;Filip Szymczak;63;False;False;True
262;Claude Gonçalves;15;False;False;False
262;Ilja Szkurin;18;False;False;False
