MatchId;Scorer;Minute;isPenalty;isOwnGoal;isHostTeamGoal
62;Bartłomiej Wdowik;61;True;False;False
63;Bartosz Kopacz;78;False;False;True
64;Lukas Podolski;51;False;False;True
65;Jesús Imaz;27;False;False;True
65;José Naranjo;45;False;False;True
65;Afimico Pululu;46;False;False;True
65;Pedro Henrique;3;False;False;False
65;Pedro Henrique;12;False;False;False
66;Serhij Krykun;45;False;False;True
66;Ernest Muçi;69;False;False;False
67;Wahan Biczachczjan;45;False;False;True
67;Alexander Gorgon;66;False;False;True
67;Danijel Lončar;81;False;False;True
67;Nono;36;True;False;False
68;Artur Crăciun;20;True;False;True
68;Erik Expósito;82;True;False;False
68;Erik Expósito;90;True;False;False
68;Burak İnce;89;False;False;False
69;Giánnis Papanikoláou;8;False;False;True
70;Ilja Szkurin;21;False;False;True
70;Maciej Domański;45;False;False;True
70;Kai Meriluoto;69;False;False;True
70;Krystian Getinger;71;False;False;True
70;Juan Muñoz;26;False;False;False
70;Mateusz Wdowiak;90;False;False;False
71;Filip Marchwiński;28;False;False;False
71;Filip Dagerstål;81;False;False;False
72;Bartłomiej Pawłowski;36;False;False;True
72;Jakub Jugas;71;False;True;True
73;Michał Rakoczy;90;False;False;True
73;Kamil Grosicki;8;True;False;False
73;Alexander Gorgon;21;False;False;False
73;Alexander Gorgon;50;False;False;False
73;Efthýmis Kouloúris;64;False;False;False
73;Kacper Smoliński;87;False;False;False
74;Mateusz Czyżycki;2;False;False;True
74;Bartłomiej Pawłowski;42;True;False;False
75;Kristoffer Velde;37;False;False;True
75;Filip Marchwiński;40;False;False;True
75;Maciej Domański;23;False;False;False
76;Tomáš Pekhart;8;False;False;True
76;Igor Strzałek;90;False;False;True
76;Sebastian Musiolik;12;False;False;False
77;Kay Tejan;23;False;False;True
77;Dani Ramírez;90;True;False;True
77;Afimico Pululu;40;True;False;False
77;Afimico Pululu;77;False;False;False
78;Pedro Henrique;50;False;False;True
78;Łukasz Sołowiej;49;False;False;False
79;Tomasz Wójtowicz;7;False;False;True
79;Tomás Podstawski;71;False;False;True
79;Daniel Szczepan;80;True;False;True
79;Dawid Drachal;20;False;False;False
79;Dawid Drachal;28;False;False;False
79;Dawid Drachal;42;False;False;False
79;Srđan Plavšić;68;False;False;False
79;Władysław Koczerhin;87;False;False;False
80;Nahuel Leiva;41;False;False;True
81;Tomasz Makowski;56;False;False;True
82;Serhij Bułeca;36;False;False;False
82;Mateusz Wdowiak;90;False;False;False
83;José Naranjo;13;False;False;True
83;Jesús Imaz;29;False;False;True
84;Virgil Ghiță;14;False;False;False
84;Jani Atanasov;21;False;False;False
85;Serhij Krykun;24;False;False;True
85;Serhij Krykun;38;False;False;True
85;Patryk Dziczek;68;True;False;True
85;František Plach;47;False;True;False
85;Imad Rondić;90;False;False;False
86;Fredrik Ulvestad;17;False;False;True
86;Alexander Gorgon;33;False;False;True
86;Wahan Biczachczjan;39;False;False;True
86;Kamil Grosicki;47;False;False;True
86;Mariusz Fornalczyk;90;False;False;True
87;Łukasz Sołowiej;35;False;False;True
87;Łukasz Sołowiej;45;True;False;True
87;Tomasz Swędrowski;66;False;False;False
87;Michał Feliks;90;False;False;False
88;Bogdan Racovițan;3;False;False;True
88;Bogdan Racovițan;61;False;False;True
88;John Yeboah;82;False;False;True
89;Krystian Getinger;33;True;False;True
89;Bert Esselink;90;False;False;True
89;Jewgienij Szykawka;20;False;False;False
89;Martin Remacle;22;False;False;False
89;Jakub Konstantyn;74;False;False;False
90;Burak İnce;18;False;False;False
91;Virgil Ghiță;57;False;False;True
91;Kamil Glik;60;False;False;True
91;Bartłomiej Wdowik;7;False;False;False
91;Kristoffer Hansen;9;False;False;False
91;Kristoffer Hansen;49;False;False;False
91;Dominik Marczuk;55;False;False;False
92;Martin Remacle;90;False;False;True
92;Mateusz Kupczak;50;False;False;False
93;Adriel Ba Loua;2;False;False;True
93;Jesper Karlström;43;False;False;True
93;Mikael Ishak;51;False;False;True
93;Antonio Milić;90;False;False;True
93;Kamil Zapolnik;4;False;False;False
94;Paweł Wszołek;45;False;False;True
94;Władysław Koczerhin;26;False;False;False
94;Rafał Augustyniak;73;False;True;False
95;Pedro Henrique;20;False;False;True
95;Marcin Flis;36;False;True;True
95;Edi Semedo;69;False;False;True
96;Fredrik Ulvestad;28;False;False;False
96;Kamil Grosicki;57;True;False;False
96;Maciej Sadlok;63;False;True;False
97;Erik Expósito;33;False;False;True
97;Szymon Czyż;90;False;False;False
98;Andrejs Cigaņiks;73;False;False;True
99;Aleks Ławniczak;45;False;False;True
99;Grzegorz Tomasiewicz;73;False;False;False
100;Daisuke Yokota;10;False;False;True
100;Daisuke Yokota;22;False;False;True
100;Ante Crnac;82;False;False;False
101;Mateusz Skrzypczak;28;False;False;True
101;Afimico Pululu;44;True;False;True
101;Bartłomiej Wdowik;66;False;False;True
102;Mikael Ishak;18;False;False;True
102;Mikael Ishak;44;False;False;True
102;Kristoffer Velde;81;False;False;True
102;Stipe Jurić;64;False;False;False
104;Artur Siemaszko;41;False;False;True
104;Karol Knap;85;False;False;False
105;Frank Castañeda;63;False;False;True
105;Ronaldo Deaconu;71;False;False;False
106;Miguel Luís;75;False;False;False
107;Petr Schwarz;46;False;False;True
107;Erik Expósito;71;False;False;True
107;Erik Expósito;77;False;False;True
107;Piotr Samiec-Talar;73;False;False;True
108;Fábio Nunes;47;False;False;True
108;Jordi Sánchez;87;False;False;True
108;Mateusz Bartolewski;16;False;False;False
109;Virgil Ghiță;80;False;False;True
109;Kristoffer Velde;45;False;False;False
110;Jewgienij Szykawka;6;False;False;True
110;Martin Remacle;18;False;False;True
110;Artur Crăciun;32;False;True;True
110;Ronaldo Deaconu;88;False;False;True
110;Ronaldo Deaconu;90;False;False;True
110;Artur Siemaszko;63;False;False;False
110;Bartłomiej Poczobut;65;False;False;False
110;Mateusz Cholewiak;90;False;False;False
111;Blaž Kramer;89;False;False;True
111;Ilja Szkurin;38;False;False;False
111;Krzysztof Wołkowicz;50;False;False;False
111;Kōki Hinokio;82;False;False;False
112;Michal Sipľak;42;False;False;False
112;Daisuke Yokota;65;True;False;False
112;Daisuke Yokota;82;False;False;False
112;Kryspin Szcześniak;75;False;False;False
112;Damian Rasak;80;False;False;False
113;Efthýmis Kouloúris;44;False;False;True
113;Kamil Grosicki;48;True;False;True
113;Mariusz Malec;35;False;True;False
114;Jean Carlos Silva;66;False;False;True
114;Mateusz Żyro;3;False;False;False
115;Daniel Szczepan;19;True;False;True
115;Daniel Szczepan;81;True;False;True
115;Łukasz Bejger;4;False;False;False
115;Nahuel Leiva;45;False;False;False
116;Kajetan Szmyt;3;False;False;True
116;Michael Ameyaw;23;False;False;False
117;Damian Dąbrowski;72;False;False;True
117;Mateusz Wdowiak;77;False;False;True
117;Edi Semedo;1;False;False;False
117;Edi Semedo;78;False;False;False
117;Pedro Henrique;15;False;False;False
118;Paweł Olkowski;82;False;False;True
119;Kristoffer Hansen;19;False;False;True
119;Bartłomiej Wdowik;23;True;False;True
119;Bartłomiej Wdowik;83;False;False;True
119;Mateusz Matras;79;False;True;True
120;Mikael Ishak;36;False;False;True
120;Kristoffer Velde;53;False;False;True
122;Kamil Grosicki;61;False;False;False
122;Efthýmis Kouloúris;79;False;False;False
123;Josué;28;True;False;False
124;Bogdan Racovițan;4;False;False;True
124;John Yeboah;39;False;False;True
124;John Yeboah;51;False;False;True
124;Ante Crnac;54;False;False;True
124;Sonny Kittel;66;False;False;True
125;Erik Expósito;12;False;False;True
125;Piotr Samiec-Talar;90;False;False;True
125;Stipe Jurić;78;False;False;False
126;Márton Eppel;20;False;False;False
127;Nahuel Leiva;15;False;False;False
128;Nono;45;True;False;True
128;Martin Remacle;68;False;False;True
128;Jesús Imaz;56;False;False;False
128;Jakub Lewicki;81;False;False;False
130;Dani Ramírez;45;True;False;True
130;Kay Tejan;48;False;False;True
130;Piotr Janczukowicz;67;False;False;True
130;Damian Kądzior;10;False;False;False
130;Ariel Mosór;20;False;False;False
130;Michael Ameyaw;38;False;False;False
131;Alexander Gorgon;67;False;False;True
131;Bartosz Nowak;54;False;False;False
133;Mateusz Matras;15;False;False;True
133;Ilja Szkurin;51;False;False;True
133;Szymon Czyż;9;False;False;False
134;Roman Jakuba;14;False;False;False
134;Artur Crăciun;24;False;False;False
135;Mateusz Wdowiak;60;False;False;True
135;Imad Rondić;90;False;False;False
137;Jesper Karlström;88;False;False;True
137;Fran Álvarez;16;False;False;False
137;Antoni Klimek;90;False;False;False
137;Bartłomiej Pawłowski;90;False;False;False
138;Josué;45;True;False;True
138;Ernest Muçi;63;False;False;True
138;Tomáš Přikryl;7;False;False;False
138;Márton Eppel;40;True;False;False
139;Bartosz Kopacz;9;False;False;False
139;Aleks Ławniczak;49;False;False;False
140;Wahan Biczachczjan;21;False;False;True
140;Efthýmis Kouloúris;27;False;False;True
140;Ilja Szkurin;6;False;False;False
140;Ilja Szkurin;55;False;False;False
140;Ilja Szkurin;84;False;False;False
141;Piotr Mroziński;54;False;False;True
141;Artur Siemaszko;71;False;False;True
141;Daisuke Yokota;45;True;False;False
142;Erik Expósito;55;False;False;False
143;Bartosz Nowak;88;True;False;True
143;Virgil Ghiță;25;False;False;False
144;Daniel Szczepan;49;False;False;True
144;Miłosz Trojak;90;False;False;False
145;Michał Rakoczy;18;False;False;True
145;Karol Knap;60;False;False;True
145;Karol Knap;89;True;False;True
145;Patryk Makuch;77;False;False;True
145;Daniel Szczepan;32;True;False;False
145;Daniel Szczepan;64;False;False;False
145;Mateusz Bartolewski;45;False;False;False
145;Tomasz Swędrowski;81;False;False;False
146;Lawrence Ennali;5;False;False;True
147;Kristoffer Velde;86;False;False;False
148;Ilja Szkurin;27;False;False;True
149;Piotr Samiec-Talar;67;False;False;True
149;Sonny Kittel;24;False;False;False
150;Maciej Żurawski;32;False;False;True
150;Kristoffer Hansen;1;False;False;False
150;José Naranjo;66;False;False;False
151;Lisandro Semedo;38;False;False;False
151;Edi Semedo;45;False;False;False
151;Rafał Wolski;74;False;False;False
152;Rafał Augustyniak;2;False;False;False
152;Radovan Pankov;4;False;False;False
152;Josué;64;True;False;False
153;Jorge Félix;43;False;False;True
154;Benjamin Källman;69;False;False;True
154;Karol Knap;80;True;False;True
154;Kai Meriluoto;86;False;False;False
154;Krystian Getinger;87;False;False;False
155;José Naranjo;12;False;False;True
155;José Naranjo;33;False;False;True
155;Nené;46;False;False;True
155;Nené;63;False;False;True
155;Strátos Svárnas;22;False;False;False
155;Łukasz Zwoliński;86;False;False;False
156;Patryk Dziczek;86;True;False;False
157;Jędrzej Zając;45;False;False;True
157;Paweł Wszołek;51;False;False;False
158;Mariusz Fornalczyk;50;False;False;True
158;Jakub Bartkowski;61;False;True;True
158;Kamil Grosicki;78;False;False;True
158;Maciej Żurawski;9;False;False;False
158;Dimítris Stavrópoulos;82;False;False;False
158;Kajetan Szmyt;90;False;False;False
159;Artur Crăciun;61;True;False;True
160;Raphael Rossi;44;False;False;True
160;Lawrence Ennali;19;False;False;False
161;Michał Feliks;78;False;False;True
161;Juliusz Letniowski;82;False;False;True
161;Dawid Kurminowski;9;False;False;False
161;Kacper Chodyna;50;False;False;False
163;Daisuke Yokota;28;False;False;True
163;Adrián Kaprálik;47;False;False;True
163;Lukas Podolski;90;False;False;True
164;Patryk Kun;46;False;False;True
164;Blaž Kramer;86;True;False;True
165;Engjëll Hoti;32;False;False;True
165;Przemysław Szur;90;False;False;False
166;Tomáš Huk;51;False;False;True
166;Jorge Félix;62;False;False;True
166;Damian Kądzior;73;False;False;True
167;Artur Siemaszko;50;False;False;True
167;Artur Crăciun;63;True;False;True
167;Artur Crăciun;83;True;False;True
167;Bartłomiej Wdowik;9;False;False;False
167;Nené;17;False;False;False
167;Jesús Imaz;28;False;False;False
168;Dawid Abramowicz;79;False;False;True
168;Leonardo Rocha;90;False;False;True
168;Nika Kwekweskiri;30;False;False;False
168;Joel Pereira;50;False;False;False
169;Piotr Malarczyk;87;False;True;True
170;Fran Álvarez;43;False;False;True
170;Kamil Grosicki;45;False;False;False
170;Efthýmis Kouloúris;52;False;False;False
171;Juan Muñoz;84;False;False;True
171;Michał Rzuchowski;46;False;False;False
171;Erik Expósito;75;False;False;False
172;Fredrik Ulvestad;72;False;False;False
173;Paweł Jaroszyński;8;False;False;True
173;Paweł Jaroszyński;90;False;False;True
173;Benjamin Källman;18;False;False;True
173;Dawid Abramowicz;32;False;True;True
173;Mike Cestor;62;False;True;True
173;Jani Atanasov;65;False;False;True
174;Yoav Hofmeister;36;False;False;True
174;Danny Trejo;90;False;False;True
174;Husein Balić;45;False;False;False
175;Filip Szymczak;3;False;False;True
175;Radosław Murawski;72;False;False;True
176;Jorge Félix;83;False;False;True
176;Adrián Kaprálik;15;False;False;False
176;Adrián Kaprálik;60;False;False;False
176;Lukas Podolski;65;False;False;False
177;Marc Gual;56;False;False;False
178;Ilja Szkurin;83;False;False;True
178;Piotr Wlazło;90;False;False;True
178;Mateusz Cholewiak;23;False;False;False
179;Kajetan Szmyt;3;False;False;True
179;Stefan Savić;20;False;False;True
179;Bartosz Nowak;45;True;False;False
180;Bartłomiej Pawłowski;11;False;False;True
180;Afimico Pululu;9;False;False;False
180;Dominik Marczuk;33;False;False;False
180;Jesús Imaz;50;False;False;False
181;Dominick Zator;35;False;True;True
181;Sebastian Musiolik;39;False;False;True
181;Adrián Kaprálik;76;False;False;True
181;Jewgienij Szykawka;68;False;False;False
182;Kristoffer Hansen;82;False;False;True
182;Filip Marchwiński;18;False;False;False
182;Filip Szymczak;30;True;False;False
183;Maciej Rosołek;86;False;False;True
183;Michał Koj;42;False;False;False
184;Jordi Sánchez;54;False;False;False
184;Fábio Nunes;90;False;False;False
185;Fredrik Ulvestad;27;False;False;False
185;Fredrik Ulvestad;43;False;False;False
185;Kamil Grosicki;35;True;False;False
185;Patryk Paryzek;90;False;False;False
186;Ante Crnac;79;False;False;True
186;Łukasz Zwoliński;90;True;False;True
186;Marcin Cebula;90;False;False;True
186;Patryk Dziczek;56;True;False;False
188;Ilja Szkurin;45;False;False;False
189;Kacper Chodyna;45;False;False;True
189;Jani Atanasov;73;True;False;False
190;Jesús Imaz;90;False;False;True
190;Daniel Szczepan;41;False;False;False
191;Martin Remacle;45;False;False;True
191;Jewgienij Szykawka;69;False;False;True
191;Adrián Dalmau;90;False;False;True
191;Blaž Kramer;6;False;False;False
191;Blaž Kramer;30;False;False;False
191;Marc Gual;60;False;False;False
194;Rafał Kurzawa;13;False;False;True
194;Alexander Gorgon;63;False;False;True
194;Alexander Gorgon;70;False;False;True
194;Kamil Grosicki;82;False;False;True
194;Dani Ramírez;47;False;False;False
194;Antoni Młynarczyk;85;False;False;False
195;Roman Jakuba;8;False;False;True
195;Kamil Zapolnik;63;False;False;True
195;Aleks Ławniczak;31;False;False;False
195;Dawid Kurminowski;40;False;False;False
198;Antoni Klimek;30;False;False;True
198;Juan Ibiza;34;False;False;True
198;Noah Diliberto;90;False;False;True
198;Rafał Janicki;51;False;False;False
199;Tomáš Přikryl;79;False;False;False
200;Damian Rasak;24;False;False;True
200;Lawrence Ennali;68;False;False;True
200;Kaan Caliskaner;70;False;False;False
201;Paweł Wszołek;49;False;False;True
201;Efthýmis Kouloúris;60;False;False;False
202;Dani Ramírez;38;True;False;True
202;Husein Balić;58;False;False;True
202;Husein Balić;76;False;False;True
202;Kamil Zapolnik;29;False;False;False
202;Kamil Zapolnik;90;True;False;False
203;Luka Vušković;17;False;False;True
203;Leonardo Rocha;65;False;False;True
203;Mateusz Matras;63;False;False;False
204;Bartosz Nowak;14;False;False;True
204;Gustav Berggren;25;False;False;True
204;Gustav Berggren;36;False;False;True
204;Bartosz Mrozek;69;False;True;True
205;Robert Dadok;34;False;False;True
205;Daniel Szczepan;56;True;False;True
205;Patryk Sikora;66;False;False;True
206;Nahuel Leiva;53;True;False;True
206;Nahuel Leiva;78;False;False;True
206;Imad Rondić;90;False;False;False
207;Dawid Kurminowski;17;False;False;True
209;Dominik Marczuk;7;False;False;True
209;Dominik Marczuk;31;False;False;True
209;Michal Sáček;17;False;False;True
209;Piotr Samiec-Talar;53;False;False;False
210;Miłosz Trojak;71;False;False;True
210;Davíð Kristján Ólafsson;37;False;False;False
211;Patryk Dziczek;33;True;False;True
211;Michael Ameyaw;60;False;False;True
211;Luka Vušković;5;False;False;False
211;Leonardo Rocha;57;False;False;False
211;Lisandro Semedo;75;True;False;False
212;Kacper Chodyna;21;True;False;False
212;Dawid Kurminowski;86;False;False;False
213;Łukasz Sołowiej;90;True;False;True
213;Artur Crăciun;26;False;True;False
214;Ilja Szkurin;11;False;False;True
214;Matthew Guillaumier;29;False;False;True
214;Matthew Guillaumier;58;False;False;True
214;Josema;64;False;False;False
215;Piotr Janczukowicz;75;False;False;False
216;Fran Álvarez;90;False;False;True
217;Eneo Bitri;10;False;False;True
217;Michał Rakoczy;90;False;False;True
217;Mateusz Żyro;21;False;False;False
217;Bartłomiej Pawłowski;85;False;False;False
218;Nono;22;False;False;True
218;Dawid Błanik;42;False;False;True
218;Kamil Grosicki;54;True;False;False
218;Alexander Gorgon;67;False;False;False
219;Kristoffer Velde;52;False;False;True
219;Kristoffer Velde;80;False;False;True
220;Josué;17;False;False;True
220;Marc Gual;41;False;False;True
220;Marc Gual;47;False;False;True
220;Fabian Piasecki;33;False;False;False
221;Dani Ramírez;69;True;False;True
221;Giánnis Papanikoláou;90;False;False;False
222;Mateusz Skrzypczak;15;False;False;False
222;Kaan Caliskaner;73;False;False;False
223;Soma Novothny;86;False;False;True
223;Adrián Kaprálik;45;False;False;False
223;Sōichirō Kōzuki;81;False;False;False
226;Lawrence Ennali;61;True;False;True
226;Tomáš Pekhart;42;False;False;False
226;Bartosz Kapustka;68;False;False;False
226;Josué;75;False;False;False
227;Nené;12;False;False;True
227;Nené;83;False;False;True
227;Dominik Marczuk;41;False;False;True
227;Jesús Imaz;64;False;False;True
227;Afimico Pululu;70;True;False;True
227;Jarosław Kubicki;77;False;False;True
228;Jorge Félix;54;False;False;True
228;Patryk Dziczek;86;False;False;True
228;Erik Expósito;62;True;False;False
228;Petr Schwarz;68;False;False;False
229;Fredrik Ulvestad;1;False;False;True
229;Eneo Bitri;15;False;True;True
229;Wahan Biczachczjan;87;False;False;True
229;Benjamin Källman;3;False;False;False
230;Roman Jakuba;4;False;False;True
230;Gabriel Kobylak;66;False;False;False
231;Ante Crnac;14;False;False;True
231;Łukasz Moneta;90;False;False;False
233;Mateusz Kupczak;26;False;False;True
233;Dawid Kurminowski;57;False;False;False
234;Imad Rondić;45;False;False;True
234;Fran Álvarez;56;False;False;True
234;Antoni Klimek;86;False;False;True
234;Jewgienij Szykawka;75;False;False;False
235;Benjamin Källman;19;False;False;True
235;Otar Kakabadze;77;False;False;True
235;Dani Ramírez;73;True;False;False
235;Stipe Jurić;86;False;False;False
236;Bartosz Kwiecień;43;False;False;True
237;Mikael Ishak;77;False;False;True
238;Marc Gual;30;False;False;True
238;Jesús Imaz;83;False;False;False
239;Strátos Svárnas;25;False;True;True
239;Jardel;44;False;False;True
239;Giánnis Papanikoláou;49;False;False;False
241;Nahuel Leiva;26;False;False;True
241;Erik Expósito;90;False;False;True
241;Łukasz Bejger;56;False;True;False
242;Bartłomiej Pawłowski;75;True;False;True
243;Dawid Kurminowski;28;False;False;True
243;Szymon Czyż;37;False;False;False
243;Piotr Krawczyk;66;False;False;False
244;Kamil Lukoszek;40;False;False;True
244;Kamil Lukoszek;85;False;False;True
245;Bartłomiej Wdowik;10;False;False;True
245;Michał Rakoczy;22;False;False;False
245;Arttu Hoskonen;25;False;False;False
245;Jani Atanasov;49;False;False;False
246;Kay Tejan;19;False;False;True
246;Kay Tejan;55;False;False;True
246;Engjëll Hoti;71;False;False;True
246;Jardel;49;False;False;False
246;Guilherme Zimovski;90;False;False;False
247;Jakub Czerwiński;17;False;False;True
247;Fabian Piasecki;27;False;False;True
248;Mateusz Bartolewski;2;False;True;True
248;Adrian Przyborek;35;False;False;True
248;Efthýmis Kouloúris;47;False;False;True
248;Efthýmis Kouloúris;54;False;False;True
248;Efthýmis Kouloúris;59;False;False;True
249;Jordan Majchrzak;7;False;False;True
249;Artur Crăciun;23;False;False;True
249;Mikael Ishak;87;False;False;False
250;Ante Crnac;82;False;False;True
250;Tomáš Pekhart;17;False;False;False
252;Adam Zreľák;10;False;False;True
253;Wojciech Hajda;19;False;False;False
254;Luka Vušković;19;False;True;True
254;Danny Trejo;28;False;False;True
254;Jewgienij Szykawka;54;False;False;True
254;Jewgienij Szykawka;88;False;False;True
256;Kay Tejan;60;True;False;True
256;Stipe Jurić;90;False;False;True
256;Mikael Ishak;36;False;False;False
256;Filip Marchwiński;56;False;False;False
256;Filip Marchwiński;90;False;False;False
257;Tomáš Huk;11;False;False;False
257;Jorge Félix;21;False;False;False
258;Sebastian Musiolik;90;False;False;False
259;Miłosz Kozak;76;False;False;True
259;Miłosz Kozak;90;False;False;True
259;Luís Silva;2;False;False;False
259;Jordi Sánchez;49;False;False;False
259;Bartłomiej Pawłowski;90;True;False;False
260;Konrad Matuszewski;7;False;False;True
260;Adam Zreľák;38;False;False;True
260;Adam Zreľák;46;False;False;True
260;Adam Zreľák;71;False;False;True
260;Dawid Szymonowicz;49;False;False;True
260;Alvis Jaunzems;17;False;False;False
260;Ilja Szkurin;45;False;False;False
261;Juan Muñoz;90;False;False;True
261;Kristoffer Hansen;15;False;False;False
261;Kristoffer Hansen;74;False;False;False
262;Szymon Czyż;25;False;False;True
262;Lawrence Ennali;35;False;False;True
262;Kamil Lukoszek;63;False;False;True
262;Filipe Nascimento;90;False;False;True
