MatchId;Scorer;Minute;isPenalty;isOwnGoal;isHostTeamGoal
24;Dino Štiglec;33;False;False;True
24;Tomasz Makowski;90;False;False;False
25;Yaw Yeboah;24;False;False;True
25;Marcin Cebula;61;False;False;False
25;Vladislavs Gutkovskis;79;False;False;False
26;Marko Kolar;19;False;False;True
27;Adam Zreľák;17;False;False;False
27;Milan Corryn;52;False;False;False
27;Milan Corryn;61;False;False;False
27;Jan Grzesik;90;False;False;False
28;Piotr Wlazło;42;True;False;True
28;Barry Douglas;3;False;False;False
28;João Amaral;4;False;False;False
28;Mikael Ishak;81;False;False;False
29;Tomáš Přikryl;27;False;False;True
29;Krzysztof Kubica;24;False;False;False
29;Krzysztof Kubica;37;False;False;False
29;Jesús Jiménez;54;False;False;False
30;Maciej Gajos;42;False;False;True
30;Mateusz Żukowski;84;False;False;True
30;Łukasz Zwoliński;90;False;False;True
31;Kristopher Vida;13;False;False;True
31;Jakub Rzeźniczak;18;False;True;True
31;Alberto Toril;41;False;False;True
31;Jakub Czerwiński;88;False;False;True
31;Anton Krywociuk;38;False;False;False
31;Damian Warchoł;75;False;False;False
31;Damian Warchoł;79;False;False;False
32;Ivi López;6;True;False;True
32;Sebastian Musiolik;79;False;False;True
32;Maurides;23;False;False;False
32;Maurides;72;False;False;False
33;Aleksandyr Kolew;42;False;False;True
33;Mateusz Mak;52;False;False;True
33;Jan Kliment;47;False;False;False
35;Rafael Lopes;39;False;False;False
35;Tomáš Pekhart;49;False;False;False
36;Erik Daniel;30;False;False;True
36;Łukasz Poręba;90;False;False;True
37;Pelle van Amersfoort;45;True;False;True
37;Sergiu Hanca;62;False;False;True
37;Jesús Imaz;69;False;False;False
38;Mikael Ishak;17;False;False;True
38;Nika Kwekweskiri;63;False;False;True
39;Josué;26;False;False;True
39;Tomáš Pekhart;37;False;False;True
39;Tomáš Pekhart;72;False;False;True
39;Mateusz Wieteska;45;False;False;True
39;Artem Putiwcew;90;False;False;False
40;Kristopher Vida;66;False;False;True
40;Fabian Piasecki;90;False;False;False
41;Kamil Drygas;50;True;False;True
41;Kamil Drygas;72;True;False;True
41;Krystian Getinger;56;False;True;True
41;Kóstas Triantafyllópoulos;88;False;False;True
41;Grzegorz Tomasiewicz;34;False;False;False
42;Mario Rondón;90;False;False;True
43;Mateusz Wdowiak;16;False;False;True
43;Jesús Jiménez;66;False;False;False
43;Mateusz Cholewiak;83;False;False;False
44;Łukasz Sekulski;5;False;False;True
44;Łukasz Sekulski;59;False;False;True
44;Rafał Wolski;21;False;False;True
44;Ian Soler;63;False;True;True
45;Michal Frydrych;74;False;True;True
45;Michal Škvarka;20;False;False;False
45;Yaw Yeboah;48;False;False;False
45;Felicio Brown Forbes;62;False;False;False
46;Patryk Czarnowski;78;False;False;True
46;Pelle van Amersfoort;56;False;False;False
46;Pelle van Amersfoort;67;False;False;False
47;Patryk Sokołowski;67;False;False;False
48;Pedro Tiba;90;False;False;True
48;Luka Zahovič;85;False;False;False
49;Mateusz Żukowski;12;False;False;True
49;Maciej Gajos;19;False;False;True
49;Luís Machado;59;False;False;False
49;Karol Angielski;64;True;False;False
50;Fabian Piasecki;4;False;False;True
50;Mateusz Mak;14;False;False;True
51;Mateusz Kuzimski;48;False;False;True
51;Fedor Černych;50;False;False;False
52;Felicio Brown Forbes;29;False;False;True
53;Damian Warchoł;37;False;False;True
53;Marcin Cebula;19;False;False;False
54;Wojciech Golla;35;False;True;True
54;Mateusz Praszelik;14;False;False;False
54;Erik Expósito;26;False;False;False
54;Erik Expósito;62;False;False;False
55;Matej Rodin;84;False;False;True
55;Matej Rodin;90;False;False;True
55;Jesús Jiménez;2;False;False;False
55;Piotr Krawczyk;34;False;False;False
56;Israel Puerto;20;False;False;True
56;Jonathan de Amo;11;False;False;False
57;Jewgienij Baszkirow;90;False;False;False
58;Leândro;90;False;False;True
58;Piotr Parzyszek;2;False;False;False
59;Marcin Cebula;14;True;False;True
59;Sebastian Musiolik;48;False;False;True
59;João Amaral;57;False;False;False
59;Mikael Ishak;73;True;False;False
60;Víctor García;84;False;False;True
62;Michal Frydrych;71;False;False;True
62;Michal Frydrych;90;False;False;True
62;Jarosław Kubicki;23;False;False;False
62;İlkay Durmuş;45;False;False;False
63;Bartosz Śpiączka;69;False;False;True
63;Bartosz Śpiączka;73;False;False;True
63;Marcel Wędrychowski;90;False;False;True
63;Damian Rasak;14;False;False;False
63;Mateusz Szwoch;53;True;False;False
64;Jesús Jiménez;37;False;False;True
65;João Amaral;29;False;False;True
65;Adriel Ba Loua;45;False;False;True
65;Pedro Rebocho;52;False;False;True
65;Mikael Ishak;60;False;False;True
65;Mikael Ishak;77;True;False;True
66;Łukasz Zwoliński;11;False;False;True
67;Paweł Baranowski;11;False;True;True
67;Ernest Muçi;27;False;False;True
67;Mahir Emreli;79;False;False;True
67;Bartosz Śpiączka;45;True;False;False
68;Kacper Kozłowski;24;False;False;True
68;Rafał Kurzawa;78;False;True;False
69;Leândro;29;False;False;True
69;Erik Expósito;24;False;False;False
70;Ivi López;58;False;False;False
70;Vladislavs Gutkovskis;80;False;False;False
70;Mateusz Wdowiak;90;False;False;False
71;Damian Warchoł;71;False;False;True
71;Damian Michalski;74;False;False;True
71;Łukasz Sekulski;79;False;False;True
72;Tomáš Zajíc;47;False;False;True
72;Mateusz Bartolewski;57;False;False;True
72;Piotr Wlazło;9;False;False;False
73;Piotr Wlazło;68;True;False;True
73;Piotr Wlazło;76;True;False;True
73;Kacper Śpiewak;70;False;False;True
73;Rafał Janicki;55;False;False;False
74;Jesús Imaz;71;False;False;True
75;Mahir Emreli;33;False;False;True
75;Ihor Charatin;70;False;False;True
75;Ivi López;29;True;False;False
75;Ivi López;57;False;False;False
75;Fran Tudor;53;False;False;False
76;Damian Kądzior;10;False;False;True
76;Michael Ameyaw;59;False;False;True
76;Cornel Râpă;19;False;False;False
76;Pelle van Amersfoort;34;False;False;False
76;Pelle van Amersfoort;58;False;False;False
76;Pelle van Amersfoort;71;False;False;False
77;Grzegorz Tomasiewicz;45;True;False;True
78;Mateusz Praszelik;25;False;False;True
78;Róbert Pich;35;True;False;True
78;Róbert Pich;84;True;False;True
78;Anton Krywociuk;30;False;False;False
79;Tomáš Zajíc;45;False;False;False
79;Patryk Szysz;66;False;False;False
80;Jean Carlos Silva;15;False;False;False
81;Łukasz Zwoliński;41;False;False;False
81;Flávio Paixão;44;False;False;False
81;Flávio Paixão;71;False;False;False
81;Kacper Sezonienko;55;False;False;False
82;Sergiu Hanca;7;False;False;True
82;Otar Kakabadze;62;False;False;True
82;Krystian Getinger;77;False;True;True
82;Maksymilian Sitek;9;False;False;False
82;Mateusz Mak;22;False;False;False
82;Fabian Piasecki;45;True;False;False
83;Piotr Krawczyk;23;False;False;True
83;Jesús Jiménez;67;False;False;True
83;Bartosz Nowak;78;False;False;True
83;Krzysztof Kubica;83;False;False;True
83;Rafał Wolski;19;False;False;False
83;Rafał Wolski;57;True;False;False
84;João Amaral;2;False;False;True
84;Jakub Kamiński;30;False;False;True
84;Jakub Kamiński;54;False;False;True
84;Mikael Ishak;56;False;False;True
85;Maciej Gajos;34;False;False;True
85;Jarosław Kubicki;53;False;False;True
85;Łukasz Zwoliński;67;False;False;True
85;Tomáš Pekhart;88;True;False;False
86;Alberto Toril;68;False;False;True
87;Sebastian Kowalczyk;30;False;False;True
87;Kryspin Szcześniak;45;False;True;True
87;Kacper Kozłowski;49;False;False;True
87;Michał Kucharczyk;60;False;False;True
87;Bartosz Śpiączka;40;False;False;False
88;Tiago Matos;90;False;False;True
88;Adam Radwański;46;False;False;False
89;Milan Rundić;22;False;False;True
89;Vladislavs Gutkovskis;45;False;False;True
89;Andrzej Niewulis;47;False;False;True
90;Jesús Imaz;53;False;False;False
91;Flávio Paixão;55;False;False;False
91;Conrado;56;False;False;False
92;Michał Rakoczy;58;False;False;True
92;Jakub Myszor;90;False;False;True
93;Michal Frydrych;50;False;False;False
94;Fedor Černych;25;False;False;True
94;Karol Angielski;33;True;False;False
95;Mikael Ishak;54;False;False;False
96;Mateusz Mak;14;False;False;True
96;Mateusz Mak;63;False;False;True
96;Grzegorz Tomasiewicz;52;True;False;True
96;Marcin Flis;75;False;False;True
96;Erik Daniel;22;False;False;False
96;Krystian Getinger;41;False;True;False
97;Mateusz Praszelik;75;False;False;True
97;Vladislavs Gutkovskis;64;False;False;False
97;Ivi López;69;False;False;False
98;Damian Warchoł;57;False;False;True
99;Bartosz Śpiączka;45;False;False;True
99;Patryk Sokołowski;3;False;False;False
100;Bartosz Salamon;14;False;False;True
100;Radosław Murawski;53;False;False;True
100;Jakub Kamiński;77;False;False;True
100;João Amaral;88;False;False;True
100;Dušan Lagator;16;False;False;False
101;Łukasz Zwoliński;10;False;False;True
101;Bartosz Nowak;42;False;False;False
102;Alberto Toril;10;False;False;True
102;Alberto Toril;14;False;False;True
102;Alberto Toril;59;False;False;True
102;Nikola Stojiljković;86;False;False;True
102;Ernest Muçi;21;False;False;False
103;Maciej Żurawski;24;False;False;True
103;Kamil Grosicki;41;False;False;True
103;Sebastian Kowalczyk;56;False;False;True
103;Luka Zahovič;78;False;False;True
103;Fedor Černych;30;False;False;False
104;Karol Angielski;25;False;False;True
104;Maurides;37;False;False;True
104;Luís Machado;61;False;False;True
104;Damian Gąska;82;False;False;False
105;Nemanja Tekijaški;6;False;True;True
105;Ivi López;63;False;False;True
105;Tomáš Petrášek;78;False;False;True
105;Nemanja Tekijaški;58;False;False;False
105;Muris Mešanović;90;False;False;False
107;Erik Expósito;7;False;False;False
107;Erik Expósito;12;False;False;False
107;Erik Expósito;77;True;False;False
107;Diogo Verdasca;27;False;False;False
107;Marcel Zylla;90;False;False;False
108;Filip Starzyński;64;False;False;True
108;Mathias Hebo Rasmussen;87;False;False;False
109;Samuel Štefánik;13;False;False;True
109;Muris Mešanović;50;False;False;True
109;Kacper Śpiewak;59;False;False;True
109;Mateusz Grzybek;90;False;False;True
109;Róbert Pich;5;False;False;False
109;Adrian Łyszczarz;84;False;False;False
109;Adrian Łyszczarz;87;False;False;False
110;Filip Piszczek;71;False;False;True
110;Karol Angielski;25;True;False;False
110;Artur Bogusz;90;False;False;False
112;Fedor Černych;51;True;False;True
112;Jesús Imaz;63;False;False;True
112;Bartosz Bida;90;False;False;True
112;Arkadiusz Pyrka;22;False;False;False
112;Damian Kądzior;41;True;False;False
112;Michał Chrapek;83;False;False;False
113;Luka Zahovič;45;False;False;False
113;Rafał Kurzawa;46;False;False;False
115;Flávio Paixão;90;True;False;False
115;Jan Grzesik;90;False;True;False
116;Łukasz Sekulski;39;False;False;True
116;Łukasz Sekulski;48;False;False;True
118;Marco Terrazzino;84;False;False;True
118;Marco Terrazzino;90;False;False;True
118;Filip Starzyński;6;True;False;False
119;Mateusz Wieteska;42;False;False;True
119;Maksymilian Sitek;43;False;False;False
119;Fabian Piasecki;45;False;False;False
119;Mateusz Żyro;81;False;False;False
120;Adam Zreľák;78;False;False;False
121;Dawid Abramowicz;25;False;False;True
123;Erik Expósito;45;False;False;True
123;Adrian Łyszczarz;82;False;False;True
123;Tomáš Přikryl;54;False;False;False
123;Jesús Imaz;90;False;False;False
124;Yaw Yeboah;52;False;False;True
125;Damian Warchoł;23;False;False;True
125;Muris Mešanović;34;False;False;False
126;Janusz Gol;79;False;False;True
126;João Amaral;18;False;False;False
127;Piotr Wlazło;38;True;False;True
127;Jason Lokilo;77;False;False;False
128;Otar Kakabadze;69;False;False;True
129;Erik Janža;37;False;False;True
129;Lukas Podolski;39;False;False;True
129;Krzysztof Kubica;90;False;False;True
129;Mateusz Wieteska;52;False;False;False
129;Ernest Muçi;53;False;False;False
130;Błażej Augustyn;41;False;False;True
130;Tomáš Přikryl;59;False;False;True
130;Michał Żyro;87;False;False;True
130;Serafin Szota;45;False;False;False
131;João Amaral;55;False;False;True
132;Luka Zahovič;53;False;False;True
132;Michał Kucharczyk;75;False;False;True
132;Rafał Makowski;54;False;False;False
133;Maksymilian Sitek;13;False;False;True
133;Grzegorz Tomasiewicz;66;True;False;True
133;Mateusz Mak;77;False;False;True
133;İlkay Durmuş;37;False;False;False
133;Marco Terrazzino;45;False;False;False
133;Marco Terrazzino;59;False;False;False
134;Damian Rasak;90;False;True;True
134;Radosław Cielemęcki;45;False;False;False
134;Łukasz Sekulski;64;False;False;False
135;Raphael Rossi;15;False;False;False
135;Karol Angielski;27;False;False;False
136;Antonio Milić;53;False;False;True
136;Mikael Ishak;64;False;False;True
137;Mattias Johansson;45;False;False;True
138;Jakub Czerwiński;52;False;False;True
138;Patryk Sokołowski;71;False;False;True
138;Muris Mešanović;45;False;False;False
139;Damian Dąbrowski;8;True;False;True
139;Luka Zahovič;36;False;False;True
139;Luka Zahovič;51;False;False;True
139;Sebastian Kowalczyk;54;False;False;True
139;Michał Kucharczyk;69;False;False;True
139;Łukasz Zwoliński;27;False;False;False
140;Vladislavs Gutkovskis;28;False;False;True
140;Ivi López;47;False;False;True
140;Ivi López;78;False;False;True
140;Marko Poletanović;90;True;False;True
141;Mateusz Praszelik;77;False;False;True
141;Petr Schwarz;81;False;False;True
141;Bożidar Czorbadżijski;80;False;False;False
142;Karol Angielski;6;True;False;False
143;Mateusz Szwoch;14;False;False;True
143;Kristián Vallo;32;False;False;True
143;Filip Piszczek;47;False;False;False
144;Janusz Gol;7;False;False;True
144;Lukas Podolski;11;False;False;False
144;Robert Dadok;45;False;False;False
145;Piotr Wlazło;31;True;False;True
145;Kamil Grosicki;12;False;False;False
145;Jakub Bartkowski;24;False;False;False
145;Sebastian Kowalczyk;56;True;False;False
146;Pelle van Amersfoort;20;False;False;True
147;Bartosz Nowak;49;False;False;True
147;Bartosz Nowak;54;False;False;True
147;Lukas Podolski;79;False;False;True
147;Adrian Łyszczarz;83;False;False;False
148;Israel Puerto;81;False;False;True
148;Damian Gąska;1;False;False;False
148;Damian Gąska;29;False;False;False
149;İlkay Durmuş;53;False;False;True
149;İlkay Durmuş;75;False;False;True
149;Flávio Paixão;86;False;False;True
149;Ben Lederman;16;False;False;False
150;Leândro;40;False;False;True
150;Leândro;50;False;False;True
150;Michał Chrapek;26;False;False;False
150;Patryk Sokołowski;42;False;False;False
151;Grzegorz Tomasiewicz;22;True;False;True
151;Mateusz Mak;45;False;False;True
151;Marko Kolar;89;False;False;False
152;Adam Zreľák;66;False;False;True
152;Michal Frydrych;90;False;False;False
153;Kamil Kruk;49;False;False;True
153;Lorenco Šimić;59;False;False;True
153;Antonio Milić;8;False;False;False
153;João Amaral;14;False;False;False
153;Jakub Kamiński;53;False;False;False
154;Bartosz Śpiączka;27;False;False;False
154;Bartosz Śpiączka;41;False;False;False
155;Luís Mata;45;False;True;True
155;Adrian Gryszkiewicz;87;False;False;True
155;Sebastian Kowalczyk;6;True;False;False
155;Kamil Grosicki;70;False;False;False
156;Flávio Paixão;45;True;False;True
156;Taras Romanczuk;35;False;False;False
156;Bartosz Bida;54;False;False;False
157;Karol Angielski;16;True;False;True
157;Maurides;30;False;False;True
157;Mikael Ishak;77;True;False;False
158;Mateusz Wdowiak;90;False;False;True
159;Fabian Piasecki;21;False;False;True
160;Adam Zreľák;25;False;False;True
160;Konrad Matuszewski;53;False;False;True
160;Szymon Lewkot;80;False;False;False
161;Mateusz Szwoch;37;False;False;True
162;Saša Živec;74;False;False;True
162;Patryk Szysz;84;False;False;True
162;Konrad Gruszkowski;45;False;False;False
163;Fábio Sturgeon;52;False;False;True
163;Andrzej Niewulis;64;False;False;True
163;Ivi López;80;False;False;True
163;Mateusz Wdowiak;82;False;False;True
163;Zoran Arsenić;88;False;False;True
164;Nika Kwekweskiri;44;False;False;True
164;Antonio Milić;90;False;False;True
164;Jesús Jiménez;36;False;False;False
165;Mateusz Wieteska;41;False;True;False
165;Maurides;64;False;False;False
165;Karol Angielski;87;True;False;False
166;Michał Chrapek;43;False;False;True
166;Kōki Hinokio;56;False;False;False
167;Kóstas Triantafyllópoulos;90;False;False;True
167;Adam Zreľák;74;False;False;False
168;Cornel Râpă;45;False;False;False
168;Otar Kakabadze;54;False;False;False
169;Aschraf El Mahdioui;23;False;False;True
169;Yaw Yeboah;44;False;False;True
169;Michal Škvarka;47;False;False;True
170;Damian Rasak;4;False;False;True
171;Przemysław Banaszak;83;True;False;True
171;Bartosz Śpiączka;90;False;False;True
171;Jakub Żubrowski;13;False;False;False
172;Piotr Wlazło;44;True;False;True
172;Wiktor Biedrzycki;50;True;False;True
172;Przemysław Mystkowski;70;False;False;False
173;Michał Rakoczy;18;False;False;True
173;Jakub Myszor;77;False;False;True
173;Filip Balaj;90;False;False;True
173;João Amaral;29;False;False;False
173;João Amaral;67;False;False;False
173;Jakub Kamiński;47;False;False;False
174;Jakub Kałuziński;22;False;False;True
174;Michał Nalepa;57;False;False;True
175;Kamil Grosicki;60;False;False;False
175;Wahan Biczachczjan;82;False;False;False
176;Raphael Rossi;28;False;False;True
176;Damian Rasak;31;False;False;False
177;Fran Tudor;55;True;False;True
177;Mateusz Wdowiak;74;False;False;True
178;Grzegorz Tomasiewicz;45;True;False;True
178;Bartosz Nowak;52;False;False;False
178;Lukas Podolski;85;False;False;False
179;Adrian Lis;90;False;False;True
179;Bartosz Śpiączka;57;False;False;False
180;Patryk Szysz;48;False;False;True
180;Maciej Rosołek;40;False;False;False
180;Kacper Skibicki;44;False;False;False
180;Paweł Wszołek;88;False;False;False
181;Michał Rakoczy;68;False;False;True
181;Cornel Râpă;90;False;False;True
182;Piotr Krawczyk;35;False;False;True
182;Tomáš Přikryl;66;False;False;False
182;Karol Struski;90;False;False;False
183;Mikael Ishak;18;False;False;True
183;Jakub Kamiński;27;False;False;True
183;Dani Ramírez;44;False;False;True
183;Bartosz Salamon;55;False;False;True
183;Dawid Kownacki;85;False;False;True
184;Dawid Szymonowicz;23;False;False;False
185;Luka Zahovič;6;False;False;True
185;Wahan Biczachczjan;80;False;False;True
185;Patryk Szysz;58;False;False;False
186;Giánnis Papanikoláou;1;False;False;False
187;Grzegorz Tomasiewicz;11;False;False;False
188;Martin Konczkowski;64;False;False;False
188;Kamil Wilczek;68;False;False;False
189;Víctor García;43;False;True;True
189;Adrian Łyszczarz;78;False;False;False
191;Piotr Krawczyk;4;False;False;True
191;Ivi López;45;True;False;False
193;Filip Koperski;86;False;False;True
194;Rafał Strączek;90;False;True;False
195;Fabian Piasecki;25;True;False;True
195;Damian Kądzior;16;False;False;False
195;Patryk Janasik;35;False;True;False
195;Kamil Wilczek;45;False;False;False
196;Jan Grzesik;47;False;False;True
196;Miguel Luís;51;False;False;True
196;Miguel Luís;53;False;False;True
196;Dawid Abramowicz;37;False;False;False
198;Martin Doležal;31;False;False;True
198;Martin Doležal;59;False;False;True
198;Łukasz Łakomy;65;False;False;True
198;Łukasz Sekulski;11;False;False;False
199;Florian Loshaj;48;False;False;True
199;Muris Mešanović;39;False;False;False
199;Muris Mešanović;42;False;False;False
200;Tomáš Přikryl;65;False;False;True
200;Frank Castañeda;63;False;False;False
201;Tomáš Pekhart;8;False;False;True
201;Mateusz Wieteska;90;False;False;True
201;Konrad Gruszkowski;79;False;False;False
203;Mikael Ishak;70;False;False;False
203;Mikael Ishak;76;True;False;False
203;Dawid Kownacki;72;False;False;False
204;Karol Angielski;33;False;False;True
204;Karol Angielski;69;True;False;True
205;Vladislavs Gutkovskis;32;False;False;True
205;Mateusz Wdowiak;59;False;False;True
207;Janusz Gol;23;False;False;True
207;Damian Gąska;32;False;False;True
208;Tomáš Poznar;86;False;False;True
209;Robert Dadok;8;False;False;True
209;Bartosz Nowak;41;False;False;True
209;Lukas Podolski;90;False;False;True
210;Ivi López;50;False;False;False
211;Łukasz Zwoliński;36;False;False;True
211;Luis Fernández;89;False;False;False
212;Paweł Wszołek;69;False;False;True
213;Kamil Drygas;6;False;False;True
213;Kóstas Triantafyllópoulos;55;False;False;True
213;Mateusz Łęgowski;76;False;False;True
213;Jean Carlos Silva;81;False;False;True
214;Konrad Wrzesiński;90;False;False;True
214;Miłosz Matysik;48;False;False;False
215;Mateusz Szwoch;10;False;False;True
215;Rafał Wolski;30;False;False;True
215;Łukasz Sekulski;42;False;False;True
215;Damian Gąska;22;False;False;False
217;Patryk Szysz;65;True;False;False
217;Patryk Szysz;72;True;False;False
218;Rivaldinho;90;False;False;True
218;Sebastian Kowalczyk;90;False;False;False
219;Marko Kolar;5;False;False;False
220;Ariel Mosór;68;False;False;True
221;Deian Sorescu;49;False;False;True
221;Ivi López;81;True;False;True
221;Krystian Getinger;69;False;False;False
223;Łukasz Trałka;15;False;False;True
223;Frank Castañeda;63;False;False;True
223;Krzysztof Kubica;31;False;False;False
224;Zdeněk Ondrášek;43;False;False;True
224;Antonio Milić;90;False;False;False
225;Maciej Rosołek;67;False;False;False
226;Damian Kądzior;44;False;False;False
227;Dani Pacheco;88;False;False;True
227;Muris Mešanović;15;False;False;False
228;Mikael Ishak;47;False;False;True
228;João Amaral;53;False;False;True
228;Dawid Kownacki;72;False;False;True
229;Christian Clemens;45;False;False;True
229;Łukasz Zwoliński;77;False;False;True
230;Joseph Colley;19;False;True;True
230;Kamil Drygas;43;False;False;True
230;Konrad Gruszkowski;69;False;True;True
230;Michał Kucharczyk;90;False;False;True
230;Luis Fernández;30;False;False;False
231;Karol Angielski;76;True;False;True
231;Oskar Zawada;44;False;False;False
232;Ivi López;71;True;False;True
232;Paweł Wszołek;45;False;False;False
233;Piotr Tomasik;25;False;False;True
233;Erik Expósito;52;False;False;False
233;Fabian Piasecki;90;False;False;False
234;Adam Zreľák;19;False;False;False
234;Adam Zreľák;33;False;False;False
234;Miguel Luís;23;False;False;False
234;Frank Castañeda;82;False;False;False
235;Muris Mešanović;55;False;False;True
235;Nemanja Tekijaški;21;False;True;False
236;Andrzej Trubeha;88;False;False;True
236;Marc Gual;90;False;False;True
236;Patryk Szysz;50;False;False;False
237;Paweł Wszołek;29;False;False;True
237;Tomáš Pekhart;65;False;False;True
237;Łukasz Zwoliński;83;False;False;False
238;Maciej Domański;90;True;False;True
238;Kamil Pestka;11;False;False;False
238;Sergiu Hanca;33;False;False;False
239;Michał Skóraś;48;False;False;False
240;Robert Ivanov;27;False;True;False
240;Ivi López;75;False;False;False
241;Stefan Savić;31;False;False;True
241;Dor Hugi;71;False;False;True
241;Kamil Wilczek;51;True;False;False
241;Kamil Wilczek;61;False;False;False
242;Łukasz Sekulski;30;False;False;True
242;Łukasz Sekulski;69;False;False;True
242;Krzysztof Kubica;37;False;True;True
242;Alasana Manneh;71;False;False;False
242;Lukas Podolski;90;False;False;False
243;Mariusz Fornalczyk;10;False;False;False
243;Kamil Grosicki;19;False;False;False
243;Luka Zahovič;65;False;False;False
243;Maciej Żurawski;69;False;False;False
244;Ľubomír Šatka;30;False;False;True
244;Rafael Lopes;40;False;False;False
245;Łukasz Zwoliński;11;False;False;True
245;Flávio Paixão;90;False;False;True
246;Kamil Wilczek;26;False;False;True
247;Kamil Grosicki;33;False;False;True
247;Łukasz Sekulski;37;False;False;False
247;Jorginho;63;False;False;False
248;Dawid Abramowicz;44;False;False;True
248;Karol Angielski;60;False;False;True
248;Diego Carioca;62;False;False;False
248;Marc Gual;67;False;False;False
249;Patryk Kun;62;False;False;True
249;Caye Quintana;45;False;False;False
250;Adam Zreľák;61;False;False;True
251;Piotr Krawczyk;43;False;True;True
251;Stefan Savić;67;False;False;True
251;Luis Fernández;75;True;False;True
251;Nikola Kuveljić;90;False;False;True
251;Lukas Podolski;51;False;False;False
252;Martin Doležal;71;False;False;True
252;Martin Doležal;84;False;False;True
252;Erik Daniel;79;False;False;True
252;Oskar Zawada;56;False;False;False
253;Ivi López;36;False;False;False
253;Vladislavs Gutkovskis;62;False;False;False
253;Sebastian Musiolik;90;False;False;False
254;Kamil Pestka;8;False;False;True
255;Bartosz Nowak;58;False;False;True
255;İlkay Durmuş;11;False;False;False
255;İlkay Durmuş;86;False;False;False
255;Maciej Gajos;83;True;False;False
256;Diego Carioca;25;False;False;True
256;Kamil Grosicki;34;False;False;False
256;Kamil Drygas;73;False;False;False
257;Damian Kądzior;43;False;False;False
258;Dawid Szymonowicz;12;False;False;False
259;Caye Quintana;41;False;False;True
259;Elvis Manu;6;False;False;False
260;Dawid Kownacki;44;False;False;False
261;Bartosz Śpiączka;86;False;False;True
262;João Amaral;12;False;False;True
262;Mikael Ishak;31;False;False;True
262;Pedro Tiba;49;False;False;True
262;Dominik Steczyk;2;False;False;False
263;Flávio Paixão;5;False;False;True
263;Flávio Paixão;17;True;False;True
264;Jakub Holúbek;47;False;False;True
264;Jakub Czerwiński;53;False;False;True
264;Bartosz Bida;66;False;False;False
265;Luka Zahovič;26;False;False;True
265;Luka Zahovič;62;False;False;True
265;Kamil Grosicki;68;False;False;True
265;Damian Dąbrowski;37;False;True;False
266;Jakub Myszor;24;False;False;False
267;Ivi López;32;False;False;True
267;Tomáš Petrášek;40;False;False;True
267;Jason Lokilo;71;False;False;False
268;Michal Hubínek;11;False;False;False
268;Muris Mešanović;14;False;False;False
268;Wojciech Golla;20;False;True;False
268;Mateusz Grzybek;87;False;False;False
269;Sebastian Ring;27;False;False;True
269;Elvis Manu;57;False;False;True
269;Zdeněk Ondrášek;71;False;False;True
269;Piotr Tomasik;10;False;False;False
269;Łukasz Sekulski;12;False;False;False
269;Łukasz Sekulski;41;False;False;False
269;Mateusz Szwoch;90;True;False;False
270;Filip Starzyński;26;False;False;True
